gvkey,datadate,fyear,tic,cusip,conm,at,lt,seq,ceq,txditc,pstkrv,pstkl,pstk,sale,revt,cogs,xsga,xrd,capx,oancf,ib,dp
166743,2020-06-30,2020,SMME,83171T105,SMARTMETRIC INC,0.113,1.973,-1.86,-1.963,0.0,0.103,0.103,0.103,0.0,0.0,0.0,0.747,0.089,0.0,-0.744,-0.805,0.0
166789,2020-06-30,2020,GFN,369822101,GENERAL FINANCE CORP/DE,756.022,581.105,174.413,134.313,43.708,40.1,40.1,40.1,356.479,356.479,180.369,80.78,,62.423,76.574,7.954,35.154
166792,2020-12-31,2020,SUMXF,86863R105,SUPREMEX INC,186.551,107.59,78.961,78.961,7.69,0.0,0.0,0.0,204.604,204.604,148.737,25.867,,2.117,37.025,7.495,13.888
170295,2020-07-31,2020,FMXVF,03154A105,AMILOT CAPITAL INC,0.0,4.999,-4.746,-4.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,,0.0,-0.005,-0.302,0.0
170311,2020-12-31,2020,ELEEF,286181201,ELEMENT FLEET MANAGEMENT CP,14991.388,11207.271,3784.117,3272.248,57.776,511.869,511.869,511.869,1781.972,1781.972,508.331,,,14.821,2784.807,287.092,509.245
170335,2020-12-31,2020,PFPT,743424103,PROOFPOINT INC,2498.71,2056.966,441.744,441.744,1.379,0.0,0.0,0.0,1050.01,1050.01,195.722,851.279,283.799,72.42,264.488,-163.809,95.965
170337,2020-12-31,2020,BBH,92189F726,VANECK BIOTECH ETF,,,,,,,,,,,,,,,,,
170339,2020-12-31,2020,OIH,92189H607,VANECK OIL SERVICES ETF,,,,,,,,,,,,,,,,,
170340,2020-12-31,2020,PPH,92189F692,VANECK PHARMACEUTICAL ETF,,,,,,,,,,,,,,,,,
170341,2020-12-31,2020,RTH,92189F684,VANECK RETAIL ETF,,,,,,,,,,,,,,,,,
170342,2020-12-31,2020,SMH,92189F676,VANECK SEMICONDUCTOR ETF,,,,,,,,,,,,,,,,,
170373,2020-12-31,2020,YWRLF,846771103,SPARTACUS METALS INC,1.915,0.026,1.889,1.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,,0.309,-0.313,-0.302,0.0
170374,2020-11-30,2020,MLIXF,49636T204,KINGSLAND ENERGY CORP,0.333,0.404,-0.071,-0.071,0.0,0.0,0.0,0.0,0.036,0.036,0.135,,,0.0,-0.112,-0.25,0.0
170378,2020-09-30,2020,FUNI,253825202,HYPHA LABS INC,1.788,2.878,-1.09,-1.091,0.0,0.001,0.001,0.001,2.574,2.574,1.455,2.357,,0.141,-0.672,-2.309,0.323
170384,2020-12-31,2020,GOGO,38046C109,GOGO INC,673.588,1314.702,-641.114,-641.114,2.108,0.0,0.0,0.0,269.718,269.718,84.372,94.829,25.2,1.818,-132.687,-48.559,14.166
170385,2020-12-31,2020,ATUUF,88034V304,TENAZ ENERGY CORP,34.439,11.541,22.898,22.898,0.0,0.0,0.0,0.0,9.67,9.67,5.314,1.59,,7.874,2.406,-22.313,8.715
170396,2020-12-31,2020,CUBI,23204G100,CUSTOMERS BANCORP INC,18439.248,17322.162,1117.086,899.615,,217.471,225.0,217.471,645.038,645.038,202.39,138.885,,28.866,133.025,132.578,30.537
170401,2020-12-31,2020,IEGCF,45344A107,INDEPENDENCE GOLD CORP,14.399,1.068,13.331,13.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144,,0.0,-0.872,-1.19,0.175
170403,2020-03-31,2019,VMXXF,91914U206,VALHALLA METALS INC,0.074,0.226,-0.152,-0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,,0.0,-0.078,-0.164,0.0
170419,2020-06-30,2020,HTB,437872104,HOMETRUST BANCSHARES INC,3722.852,3314.589,408.263,408.263,,0.0,0.0,0.0,166.586,166.586,40.65,65.937,,16.918,-42.06,22.783,7.277
170420,2020-12-31,2020,CGIX,13739U203,CANCER GENETICS INC,8.348,4.368,3.98,3.98,0.0,0.0,0.0,0.0,5.751,5.751,2.725,7.841,0.0,0.039,-5.371,-8.043,0.628
170421,2020-11-30,2020,NETWF,64128U205,NETWORK MEDIA GROUP INC,14.116,4.899,9.217,9.217,0.083,0.0,0.0,0.0,9.688,9.688,6.707,1.886,,0.023,9.939,1.516,0.683
170425,2020-08-31,2020,TOGOF,889733101,TOMAGOLD CORP,6.204,0.735,5.469,5.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516,,0.546,-0.15,-0.317,0.002
170430,2020-12-31,2020,SILO,82711P300,SILO PHARMA INC,1.427,0.146,1.281,1.281,0.0,0.0,0.0,0.0,0.041,0.041,0.176,2.439,0.089,0.0,-1.157,-3.038,0.0
170450,2020-08-31,2020,ORMP,68403P203,ORAMED PHARMACEUTICALS INC,44.633,11.754,32.879,32.879,0.0,0.0,0.0,0.0,2.71,2.71,14.46,,10.235,0.082,-12.44,-11.511,0.007
170463,2020-12-31,2020,RINF,74348A814,PROSHRS INFLATION EXPECTATNS,,,,,,,,,,,,,,,,,
170465,2020-12-31,2020,URTH,464286392,ISHARES MSCI WORLD ETF,,,,,,,,,,,,,,,,,
170473,2020-12-31,2020,EELV,46138E297,INVESCO S&P E M LW VOLT ETF,,,,,,,,,,,,,,,,,
170474,2020-12-31,2020,IDLV,46138E230,INVESCO S&P INTL DEV LW VOLT,,,,,,,,,,,,,,,,,
170475,2020-12-31,2020,ENOR,46429B499,ISHARES MSCI NORWAY ETF,,,,,,,,,,,,,,,,,
170495,2020-12-31,2020,GHRMF,38107G205,GOLDEN HORSE MINERALS LTD,3.273,0.732,2.541,2.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209,,0.638,-0.978,-1.785,0.0
170520,2020-12-31,2020,RDUS.1,750469207,RADIUS HEALTH INC,191.582,315.241,-123.659,-123.659,0.0,0.0,0.0,0.0,238.645,238.645,16.03,303.344,159.712,0.0,-73.948,-109.208,1.693
170527,2020-09-30,2020,POST,737446104,POST HOLDINGS INC,12146.7,9317.7,2854.5,2854.5,784.5,0.0,0.0,0.0,5698.7,5698.7,3701.7,931.8,28.5,234.6,625.6,0.8,369.9
170529,2020-04-30,2019,EFRSF,68288L103,1844 RESOURCES INC,0.273,0.38,-0.107,-0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,,0.045,-0.182,-0.198,0.0
170534,2020-12-31,2020,QWTR,74837L107,QUEST WATER GLOBAL INC,0.125,3.533,-3.408,-3.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,,0.0,-0.536,-0.459,0.0
170535,2020-12-31,2020,BRFH,067532200,BARFRESH FOOD GROUP INC,5.817,3.493,2.324,2.324,0.0,0.0,0.0,0.0,2.568,2.568,1.785,4.38,0.515,0.059,-3.198,-4.153,0.612
170555,2020-12-31,2020,GLOG,G37585109,GASLOG LTD,5856.763,4259.626,645.369,645.323,0.0,0.046,0.046,0.046,674.089,674.089,170.118,41.937,,738.188,288.951,-44.948,177.213
170573,2020-02-29,2019,PRO.,71529F109,PERSHIMEX RESOURCES CORP,7.723,0.219,7.504,7.504,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.063,,0.134,-0.096,0.043,0.0
170574,2020-12-31,2020,ULV.F,46139X120,CI INVES S&P 500 LOW VOL IDX,,,,,,,,,,,,,,,,,
170589,2020-12-31,2020,DBL,258623107,DOUBLELINE OPPORTUNISTIC FD,,,,,,,,,,,,,,,,,
170592,2020-04-30,2019,BTZI,U0R13K108,BOTS INC,0.916,0.728,0.202,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,0.0,0.0,-0.265,-0.718,0.172
170598,2020-12-31,2020,CLAD,16951U306,CHINA LIAONING DINGXU ECOLOG,,,,,,,,,,,,,,,,,
170616,2020-01-31,2019,SPLK,848637104,SPLUNK INC,5439.471,3440.042,1999.429,1999.429,0.0,0.0,0.0,0.0,2358.926,2358.926,371.148,2183.552,619.8,103.708,-287.636,-336.668,67.661
170617,2020-12-31,2020,META,30303M102,META PLATFORMS INC,159316.0,31026.0,128290.0,128290.0,,0.0,0.0,0.0,85965.0,85965.0,9830.0,36602.0,18447.0,15115.0,38747.0,29146.0,6862.0
170621,2020-12-31,2020,VEGI,464286350,ISHARES MSCI AGRI PRDCRS ETF,,,,,,,,,,,,,,,,,
170622,2020-12-31,2020,POWR,464286343,ISHARES US POWER INFRAST ETF,,,,,,,,,,,,,,,,,
170623,2020-12-31,2020,PICK,46434G848,ISHARES MSCI GBL METLS & MNG,,,,,,,,,,,,,,,,,
170624,2020-12-31,2020,RING,46434G855,ISHARES MSCI GBL GOLD MINERS,,,,,,,,,,,,,,,,,
170625,2020-12-31,2020,SLVP,464286327,ISHARES MSCI GBL SLVR & MTLS,,,,,,,,,,,,,,,,,
170651,2020-12-31,2020,DXM.,125501106,CI FIRST ASSET MORNINGST CD,,,,,,,,,,,,,,,,,
170652,2020-12-31,2020,QXM.,125502104,CI MRNGSTR NT BK QUBE INDEX,,,,,,,,,,,,,,,,,
170653,2020-12-31,2020,UXM.,125500108,CI FIRST ASSET MRNGSTR US TR,,,,,,,,,,,,,,,,,
170655,2020-12-31,2020,QXO,82846H405,QXO INC,15.901,8.621,7.28,7.28,0.0,0.0,0.0,0.0,41.22,41.22,24.64,15.65,,0.125,1.729,0.176,0.706
170677,2020-12-31,2020,PRPRF,73965Q888,PRAIRIE PROVIDENT RESOURCES,220.316,297.226,-76.91,-76.91,0.0,0.0,0.0,0.0,66.714,66.714,115.74,10.825,,4.029,10.182,-90.773,32.833
170692,2020-09-30,2020,WCUI,94973A103,WELLNESS CENTER USA INC,0.153,2.383,-2.412,-2.412,0.0,0.0,0.0,0.0,0.005,0.005,0.0,1.924,,0.0,-1.005,-2.221,0.002
170707,2020-12-31,2020,WARM,21639Y100,COOL TECHNOLOGIES INC,0.471,7.26,-6.732,-6.735,0.0,0.003,0.003,0.003,0.0,0.0,0.0,0.967,0.019,0.0,-0.515,-2.723,0.019
170714,2020-12-31,2020,ESRT,292104106,EMPIRE STATE REALTY TR INC,4150.695,2419.388,1055.249,1055.249,0.0,0.0,0.0,0.0,611.865,611.865,488.323,58.431,0.0,0.0,182.293,-16.712,
170717,2020-12-31,2020,FRAK,92189H706,VANECK VECTORS UNCONVNTL OIL,,,,,,,,,,,,,,,,,
170719,2020-12-31,2020,FKU,33737J224,FIRST TR U K ALPHADEX FD,,,,,,,,,,,,,,,,,
170720,2020-12-31,2020,NFTY,33737J802,FIRST TRUST INDIA NIFTY ETF,,,,,,,,,,,,,,,,,
170722,2020-12-31,2020,FSZ,33737J232,FIRST TR SWITZERLND ALPHADEX,,,,,,,,,,,,,,,,,
170723,2020-12-31,2020,FGM,33737J190,FIRST TR GERMANY ALPHADEX FD,,,,,,,,,,,,,,,,,
170725,2020-12-31,2020,BLMH,09642F101,BLUM HOLDINGS INC,100.294,41.164,54.667,54.667,0.0,0.0,0.0,0.0,14.287,14.287,10.687,18.282,,1.473,-14.84,-13.046,6.32
170728,2020-12-31,2020,DVS,256827783,DOLLY VARDEN SILVER CORP,28.072,1.415,26.657,26.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.359,,0.172,-6.184,-7.278,0.018
170730,2020-03-31,2019,VIVS,68620A302,VIVOSIM LABS INC,28.441,1.81,26.631,26.631,0.0,0.0,0.0,0.0,2.196,2.196,17.702,,5.284,0.0,-14.882,-18.71,0.242
170731,2020-12-31,2020,HZTVF,44051R114,HORIZONS ACTV UL SH US INV,,,,,,,,,,,,,,,,,
170732,2020-12-31,2020,HYI.,43990B206,HORIZONS ACTIVE HI YLD BD,,,,,,,,,,,,,,,,,
170733,2020-12-31,2020,FXM.,12554N104,CI MORNINGST CDA VLUE INDEX,,,,,,,,,,,,,,,,,
170734,2020-12-31,2020,FSSTF,12554M106,CI MRNGSTR CDA MOMNTM INDX,,,,,,,,,,,,,,,,,
170736,2020-12-31,2020,GOVT,46429B267,ISHARES U.S. TREASURY BD ETF,,,,,,,,,,,,,,,,,
170737,2020-12-31,2020,QLTA,46429B291,ISHARES AAA -A RTD CP BD ETF,,,,,,,,,,,,,,,,,
170741,2020-12-31,2020,CMBS,46429B366,ISHARES CMBS ETF,,,,,,,,,,,,,,,,,
170742,2020-12-31,2020,FDTS,33737J406,FIRST TR DEV MKTS EX-US ALPH,,,,,,,,,,,,,,,,,
170743,2020-12-31,2020,FEMS,33737J307,FIRST TR EM MKTS SC ALPHADEX,,,,,,,,,,,,,,,,,
170746,2020-12-31,2020,NAUFF,641536107,NEVGOLD CORP,6.299,0.352,5.947,5.947,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.074,,0.03,-0.071,-0.06,0.004
170750,2020-12-31,2020,FANG,25278X109,DIAMONDBACK ENERGY INC,17619.0,7815.0,8794.0,8794.0,783.0,0.0,0.0,0.0,2813.0,2813.0,6890.0,88.0,,2044.0,2118.0,-4517.0,1311.0
170751,2020-12-31,2020,GNMA,46429B333,ISHARES GNMA BOND ETF,,,,,,,,,,,,,,,,,
170756,2020-12-31,2020,INLX,45825X204,INTELLINETICS INC,10.345,9.191,1.154,1.154,0.0,0.0,0.0,0.0,8.253,8.253,3.263,4.539,0.293,0.077,0.125,-2.2,0.297
170758,2020-12-31,2020,CSTE,M20598104,CAESARSTONE LTD,820.921,325.87,487.35,487.35,6.943,0.0,0.0,0.0,486.412,486.412,323.01,104.181,3.974,19.824,47.618,7.218,29.46
170761,2020-12-31,2020,VIPS,92763W103,VIPSHOP HOLDINGS LTD,8968.761,4497.257,4336.373,4336.373,65.887,0.0,0.0,0.0,15499.352,15499.352,12234.717,2307.285,0.0,340.433,1798.664,898.835,173.359
170763,2020-04-30,2019,GFMH,381715101,GOLIATH FILM & MEDIA HLDGS,0.0,0.084,-0.084,-0.084,0.0,0.0,0.0,0.0,0.014,0.014,0.0,0.045,0.0,0.0,-0.001,-0.031,0.0
170765,2020-12-31,2020,TGLS,87877F103,TECNOGLASS HOLDINGS INC,532.025,319.057,212.382,212.382,3.17,0.0,0.0,0.0,374.923,374.923,220.104,69.447,,18.323,71.434,24.21,19.252
170778,2020-12-31,2020,DVYA,464286293,ISHARES ASIA/PACIFIC DIV ETF,,,,,,,,,,,,,,,,,
170779,2020-12-31,2020,DVYE,464286319,ISHARES EMRG MARKETS DIV ETF,,,,,,,,,,,,,,,,,
170785,2020-01-31,2019,NSRPF,67010B102,NOVO RESOURCES CORP,158.049,9.647,148.402,148.402,0.0,0.0,0.0,0.0,0.0,0.0,2.585,9.644,,19.289,-7.745,-11.962,0.684
170785,2020-12-31,2020,NSRPF,67010B102,NOVO RESOURCES CORP,456.408,126.969,329.439,329.439,0.0,0.0,0.0,0.0,0.0,0.0,1.884,15.727,,23.909,-3.938,-17.424,1.206
170789,2020-12-31,2020,EEMO,46138E289,INVESCO S&P EMRG MKT MTM ETF,,,,,,,,,,,,,,,,,
170790,2020-12-31,2020,IDMO,46138E222,INVESCO S&P INTL DEV MTM ETF,,,,,,,,,,,,,,,,,
170797,2020-10-31,2020,LEMIF,52171T100,LEADING EDGE MATERIALS CORP,27.218,7.505,19.713,19.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.707,0.124,0.082,-1.51,-1.722,0.032
170802,2020-12-31,2020,SPGM,78463X475,STATE ST SPDR PR MSCI GLB ST,,,,,,,,,,,,,,,,,
170804,2020-12-31,2020,BDCO,095395307,BLUE DOLPHIN ENERGY CO,69.3,80.086,-10.786,-10.786,0.0,0.0,0.0,0.0,174.81,174.81,179.976,,,1.085,-3.901,-14.458,2.686
170814,2020-01-31,2019,ASGOF,04341X107,ASANTE GOLD CORP,5.515,,2.186,2.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539,,0.199,-0.094,-0.501,0.0
170825,2020-12-31,2020,BOND,72201R775,PIMCO ACTIVE BOND ETF,,,,,,,,,,,,,,,,,
170827,2020-12-31,2020,BTHE.1,101990109,BOSTON THERAPEUTICS INC-OLD,0.02,8.6,-8.58,-8.58,0.0,0.0,0.0,0.0,0.009,0.009,0.031,0.763,0.181,0.0,-0.784,-0.908,0.001
170830,2020-12-31,2020,HRZYF,44050R305,HORIZONS NATURAL GAS YLD ETF,,,,,,,,,,,,,,,,,
170841,2020-12-31,2020,PSX,718546104,PHILLIPS 66,54721.0,33198.0,18984.0,18984.0,5644.0,0.0,0.0,0.0,64129.0,64129.0,62734.0,1544.0,48.0,2920.0,2111.0,-3975.0,1417.0
170843,2020-12-31,2020,SNIPF,83306Y102,SNIPP INTERACTIVE INC,6.273,,1.479,1.479,0.0,0.0,0.0,0.0,8.692,8.692,7.638,0.823,,0.019,1.473,-1.323,1.602
170858,2020-12-31,2020,EMCB,97717X784,WISDOMTREE EMERG MKTS CP BD,,,,,,,,,,,,,,,,,
170868,2020-10-31,2020,CURN,23131B307,CURRENCY EXCHANGE INTL CORP,85.759,27.529,58.23,58.23,0.0,0.0,0.0,0.0,25.013,25.013,27.765,,,0.123,-0.938,-8.524,3.604
170870,2020-12-31,2020,ENDV,29272H300,ENDONOVO THERAPEUTICS INC,2.607,16.981,-14.374,-14.374,0.0,1.128,1.128,0.0,0.166,0.166,2.428,,0.003,0.0,-0.741,-0.396,0.651
170877,2020-12-31,2020,EINC,92189H870,VANECK ENERGY INCOME ETF,,,,,,,,,,,,,,,,,
170879,2020-12-31,2020,ATCMF,047559109,ATICO MINING CORP,115.558,41.74,60.168,60.168,15.387,0.0,0.0,0.0,59.575,59.575,26.616,8.394,,10.86,17.875,7.236,11.983
170886,2020-12-31,2020,SJNK,78468R408,STATE STREET SP BL TR HI YID,,,,,,,,,,,,,,,,,
170888,2020-12-31,2020,NXLCF,65344P201,NEXLIVING COMMUNITIES INC,82.639,63.004,19.635,19.635,0.0,0.0,0.0,0.0,3.626,3.626,1.586,1.434,,0.0,0.652,-2.2,1.139
170893,2020-12-31,2020,PSHIF,54947L106,LUCERO ENERGY CORP,502.877,365.177,137.7,130.19,0.0,7.51,7.51,7.51,102.138,102.138,73.3,5.401,,35.197,69.991,-61.985,66.263
170914,2020-12-31,2020,QQQE,25459Y207,DIREXION NASDAQ-100 EQUA ETF,,,,,,,,,,,,,,,,,
170920,2020-04-30,2019,ASPU,04530L203,ASPEN GROUP INC,66.24,24.492,41.748,41.748,0.0,0.0,0.0,0.0,49.061,49.061,19.135,30.773,,3.276,-5.749,-5.659,2.203
170945,2020-12-31,2020,PBYI,74587V107,PUMA BIOTECHNOLOGY INC,244.22,250.171,-5.951,-5.951,0.0,0.0,0.0,0.0,225.11,225.11,32.174,216.138,97.65,0.046,0.773,-59.995,7.2
170947,2020-08-31,2020,BSPK,08634Q208,BESPOKE EXTRACTS INC,0.166,0.68,-0.514,-0.514,0.0,0.024,0.024,0.0,0.008,0.008,0.003,4.017,,0.0,-0.465,-4.641,0.003
170964,2020-12-31,2020,BLONF,12595N105,CO2 GRO INC,1.33,0.309,1.021,1.021,0.0,0.0,0.0,0.0,0.091,0.091,0.2,0.904,0.084,0.0,-0.667,-0.994,0.003
170965,2020-12-31,2020,PHLT,71377E105,PERFORMANT HEALTHCARE INC,126.227,84.247,41.98,41.98,,0.0,0.0,0.0,155.937,155.937,138.083,,,3.792,20.809,-13.989,5.216
170966,2020-12-31,2020,BWG,10537L104,BRANDYWINEGBL GBL INCM OPP,,,,,,,,,,,,,,,,,
170984,2020-12-31,2020,TAGS,88166A706,TEUCRIUM AGRICULTURAL FUND,,,,,,,,,,,,,,,,,
170985,2020-12-31,2020,TTT,74347G887,PROSHARES SHORT 20PL YR TRSY,,,,,,,,,,,,,,,,,
170995,2020-06-30,2020,ARRT,04316M102,ARTISAN CONSUMER GOODS INC,0.006,0.179,-0.173,-0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,,0.0,-0.015,-0.022,0.0
171001,2020-12-31,2020,HMMCF,42366G104,HEMLO MINING CORP,9.781,10.567,-0.786,-0.786,0.0,0.0,0.0,0.0,5.86,5.86,4.399,2.616,,1.659,0.182,-2.109,0.049
171002,2020-12-31,2020,GMED,379577208,GLOBUS MEDICAL INC,1679.485,173.188,1506.297,1506.297,6.202,0.0,0.0,0.0,789.042,789.042,170.42,414.858,84.519,63.658,198.793,102.285,62.874
171007,2020-12-31,2020,NOW,81762P102,SERVICENOW INC,8715.057,5880.576,2834.481,2834.481,7.196,0.0,0.0,0.0,4519.484,4519.484,726.05,3309.028,1024.327,419.327,1786.599,118.503,271.0
171009,2020-12-31,2020,EMHY,464286285,ISHARES J.P. MRGN EM HGH ETF,,,,,,,,,,,,,,,,,
171011,2020-12-31,2020,GHYG,464286178,ISH US & IN HG YLD CP BD ETF,,,,,,,,,,,,,,,,,
171012,2020-12-31,2020,EUHY,464286210,ISHARES EURO HIGH YI COR ETF,,,,,,,,,,,,,,,,,
171014,2020-12-31,2020,IHY,92189F445,VANECK INTL HIGH YLD BD ETF,,,,,,,,,,,,,,,,,
171023,2020-12-31,2020,TCPC,09259E108,BLACKROCK TCP CAPITAL,1671.987,907.0,764.987,764.987,0.0,0.0,0.0,0.0,172.104,172.104,48.889,,,0.0,122.326,71.374,0.0
171045,2020-12-31,2020,JXG,Y46002401,JX LUXVENTURE GROUP INC,62.475,7.943,54.532,54.532,0.0,0.0,0.0,0.0,10.876,10.876,7.986,7.696,,0.024,-6.521,-5.667,0.392
171049,2020-12-31,2020,BLMN,094235108,BLOOMIN' BRANDS INC,3362.107,3351.15,4.145,4.145,0.0,0.0,0.0,0.0,3170.561,3170.561,2790.901,217.46,2.4,87.842,138.849,-158.715,180.261
171053,2020-12-31,2020,ANGL,92189F437,VANECK FLN AL HG YLD BND ETF,,,,,,,,,,,,,,,,,
171054,2020-12-31,2020,PLLMF,279852107,EDGE COPPER CORP,0.44,0.023,0.417,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,,0.068,-0.38,-0.257,0.0
171058,2020-12-31,2020,PHOT,39985X302,GROWLIFE INC,4.355,11.529,-7.174,-7.174,0.353,0.0,0.0,0.0,7.001,7.001,4.02,4.161,0.0,0.0,-1.951,-6.38,0.709
171059,2020-12-31,2020,FET,34984V209,FORUM ENERGY TECH INC,889.926,483.69,406.236,406.236,1.952,0.0,0.0,0.0,512.476,512.476,472.497,197.677,,2.246,3.883,-96.889,51.0
171067,2020-07-31,2020,PANW,697435105,PALO ALTO NETWORKS INC,9065.4,7963.6,1101.8,1101.8,,0.0,0.0,0.0,3408.4,3408.4,794.9,2575.3,768.1,214.4,1035.7,-267.0,204.6
171083,2020-12-31,2020,SCZM,80280U205,SANTACRUZ SILVER MINING LTD,32.832,42.251,-9.419,-9.419,1.464,0.0,0.0,0.0,33.097,33.097,31.399,7.144,,2.635,-4.811,-1.493,0.761
171091,2020-12-31,2020,BKL.F,46138D109,INVESCO SENIOR LOAN INDEX ET,,,,,,,,,,,,,,,,,
171108,2020-12-31,2020,MLPA,37954Y343,GLOBAL X MLP ETF,,,,,,,,,,,,,,,,,
171109,2020-12-31,2020,MNARF,61761E100,MORGUARD N AMER RES RE TR,3084.358,1736.739,1270.129,1270.129,109.659,0.0,0.0,0.0,238.814,238.814,113.15,15.237,0.0,0.0,50.128,175.216,0.0
171111,2020-11-30,2020,TMQ,89621C105,TRILOGY METALS INC,185.265,1.454,183.811,183.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.017,,0.0,-8.251,161.767,0.091
171121,2020-12-31,2020,CEMB,464286251,ISHARES J.P. MORGAN EM ETF,,,,,,,,,,,,,,,,,
171132,2020-12-31,2020,BLB.UN,093734101,BLOOM SELECT INCOME FUND,,,,,,,,,,,,,,,,,
171141,2020-01-31,2019,FIVE,33829M101,FIVE BELOW INC,1958.661,1198.883,759.778,759.778,8.716,0.0,0.0,0.0,1846.73,1846.73,1172.764,401.703,0.0,212.297,187.029,175.056,54.979
171145,2020-12-31,2020,MOAT,92189F643,VANECK MRNGSTR WIDE MOAT ETF,,,,,,,,,,,,,,,,,
171151,2020-12-31,2020,TLV.,46139Y102,CI S&P/TSX COMPOSITE LOW VOL,,,,,,,,,,,,,,,,,
171153,2020-05-31,2019,ISD,69346H100,PGIM HIGH YIELD BND FUND INC,,,,,,,,,,,,,,,,,
171155,2020-12-31,2020,CLIR,185064201,CLEARSIGN TECHNOLOGIES CORP,11.121,1.58,9.54,9.54,0.0,0.0,0.0,0.0,0.0,0.0,6.722,,2.029,0.017,-5.964,-6.884,0.21
171171,2020-12-31,2020,RLY,78467V103,STATE ST MULTI AT RL RET ETF,,,,,,,,,,,,,,,,,
171172,2020-12-31,2020,INKM,78467V202,STATE ST INCOME ALLOCATN ETF,,,,,,,,,,,,,,,,,
171173,2020-12-31,2020,GAL,78467V400,STATE ST GLOBAL ALLOCATN ETF,,,,,,,,,,,,,,,,,
171175,2020-12-31,2020,HHF.,44050W205,HORIZONS MORNINGSTAR HDG FD,,,,,,,,,,,,,,,,,
171187,2020-12-31,2020,PHIO,71880W501,PHIO PHARMACEUTICALS CORP,15.739,2.722,13.017,13.017,0.0,0.0,0.0,0.0,0.0,0.0,8.721,,4.431,0.019,-8.802,-8.794,0.072
171206,2020-09-30,2020,AZURF,05478T306,AZINCOURT ENERGY CORP,3.501,0.071,3.43,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.817,,0.0,-2.634,-3.026,0.0
171238,2020-12-31,2020,CUII,16952A101,CHINA UNITED INSURANCE SVC,107.728,52.491,30.641,30.641,0.0,0.0,0.0,0.0,124.267,124.267,87.695,29.194,,1.612,3.294,0.93,0.987
174016,2020-03-31,2019,HNWEF,70470A200,PEAK DISCOVERY CAPITAL LTD,22.075,30.323,-8.248,-8.248,0.0,0.0,0.0,0.0,10.029,10.029,7.51,3.47,0.459,0.712,2.36,-5.022,1.431
174022,2020-12-31,2020,HOUS,75605Y106,ANYWHERE REAL ESTATE INC,6934.0,5167.0,1763.0,1763.0,276.0,0.0,0.0,0.0,6221.0,6221.0,5000.0,627.0,,95.0,748.0,-360.0,186.0
174024,2020-12-31,2020,USO,91232N207,UNITED STATES OIL FUND LP,3712.147,86.929,3625.218,3625.218,0.0,0.0,0.0,0.0,-1876.885,-1876.885,28.297,,,0.0,-2253.812,-1905.182,0.0
174026,2020-12-31,2020,MOBIF,60705U105,MOBI724 GLOBAL SOLUTIONS INC,0.756,6.363,-5.607,-5.607,0.0,0.0,0.0,0.0,1.12,1.12,4.387,,1.83,0.027,-1.383,-3.43,0.27
174040,2020-12-31,2020,FPX,336920103,FIRST TR US EQUITY OPPT ETF,,,,,,,,,,,,,,,,,
174049,2020-12-31,2020,PGTI,69336V101,PGT INNOVATIONS INC,1062.521,577.387,485.134,485.134,28.329,0.0,0.0,0.0,882.621,882.621,536.901,201.216,,24.8,75.495,45.108,42.839
174077,2020-03-31,2019,CVLT,204166102,COMMVAULT SYSTEMS INC,845.076,433.172,411.904,411.904,0.849,0.0,0.0,0.0,670.885,670.885,115.828,521.856,110.02,3.203,88.464,-5.645,17.065
174080,2020-12-31,2020,QQEW,337344105,FIRST TRST NSDQ-100 SL EQ WT,,,,,,,,,,,,,,,,,
174081,2020-12-31,2020,QTEC,337345102,FIRST TR NASDAQ-100 TECH SCT,,,,,,,,,,,,,,,,,
174095,2020-03-31,2019,GLO,18914E106,CLOUGH GLOBAL OPPORTUNTS FND,,,,,,,,,,,,,,,,,
174101,2020-12-31,2020,VIG,921908844,VANGUARD DIVIDEND APPR ETF,,,,,,,,,,,,,,,,,
174110,2020-12-31,2020,SLV,46428Q109,ISHARES SILVER TRUST,,,,,,,,,,,,,,,,,
174119,2020-12-31,2020,HWCC,44244K109,HOUSTON WIRE & CABLE CO,157.712,65.818,91.894,91.894,0.0,0.0,0.0,0.0,286.017,286.017,222.368,61.903,0.0,1.092,36.876,-12.582,3.377
